User_ID,Age,Gender,Occupation,Device_Type,Daily_Phone_Hours,Social_Media_Hours,Work_Productivity_Score,Sleep_Hours,Stress_Level,App_Usage_Count,Caffeine_Intake_Cups,Weekend_Screen_Time_Hours
U18447,36,Male,Freelancer,Android,6.3,4.5,1,5.4,1,73,0,8.2
U18448,49,Female,Freelancer,Android,7.5,4.2,3,6.1,1,70,0,8.9
U18449,19,Female,Professional,iOS,3.2,2.2,2,5.3,1,47,3,5.9
U18450,59,Female,Professional,Android,3.3,2.6,3,5.6,1,37,1,6.3
U18451,56,Female,Freelancer,iOS,3.6,2.6,2,5.8,1,50,1,6.2
U18452,53,Male,Professional,Android,6.7,4.4,2,6.6,1,69,2,9.2
U18453,47,Male,Professional,iOS,2.2,1.2,2,7.2,1,21,1,3.5
U18454,20,Male,Freelancer,iOS,4.6,2.5,3,7.4,1,54,4,6.8
U18455,31,Male,Student,Android,4.2,1.7,3,7.1,1,41,2,5.6
U18456,44,Male,Professional,Android,4.8,4.2,3,5.3,1,69,3,7.6
U18457,46,Female,Freelancer,Android,8.0,7.1,1,5.6,1,74,3,10.2
U18458,27,Female,Freelancer,Android,4.6,2.2,4,7.9,1,52,1,5.9
U18459,43,Male,Professional,Android,3.5,2.3,3,6.8,1,41,1,6.0
U18460,42,Female,Professional,Android,5.7,3.5,1,5.9,2,58,3,5.8
U18461,20,Male,Student,iOS,5.5,4.8,2,6.4,1,50,3,7.6
U18462,39,Male,Freelancer,Android,6.8,3.7,1,5.4,1,99,0,9.8
U18463,40,Male,Student,Android,5.2,3.3,3,5.6,1,53,0,5.5
U18464,25,Female,Student,Android,7.2,4.1,2,5.0,1,105,2,9.9
U18465,18,Female,Freelancer,Android,6.8,5.7,2,5.5,1,61,0,9.4
U18466,56,Female,Professional,iOS,6.5,5.0,5,7.1,1,68,2,9.0
U18467,58,Male,Freelancer,Android,4.4,1.9,2,6.5,1,61,0,4.9
U18468,18,Male,Freelancer,iOS,3.9,2.7,3,6.2,1,46,0,5.0
U18469,43,Male,Student,iOS,8.7,5.8,1,6.6,2,95,2,9.2
U18470,19,Female,Freelancer,iOS,8.4,6.3,2,7.4,1,101,4,9.3
U18471,26,Male,Professional,iOS,2.6,1.8,4,7.4,1,36,1,4.0
U18472,40,Male,Student,Android,7.5,4.8,4,7.5,1,93,4,8.8
U18473,52,Male,Freelancer,iOS,5.9,3.6,4,7.2,1,76,2,6.4
U18474,56,Female,Freelancer,Android,3.9,3.0,5,7.5,1,55,1,4.2
U18475,25,Female,Student,Android,8.7,7.3,2,7.3,1,74,2,9.5
U18476,45,Female,Professional,iOS,2.9,1.9,3,7.5,1,31,4,4.2
U18477,35,Female,Freelancer,iOS,5.7,4.2,2,5.7,1,48,1,8.1
U18478,32,Male,Student,Android,4.9,3.4,1,5.6,1,64,2,5.4
U18479,30,Female,Freelancer,iOS,4.8,3.9,2,6.0,1,44,3,5.6
U18480,30,Female,Freelancer,Android,9.0,4.8,3,6.7,1,73,2,10.4
U18481,45,Female,Professional,iOS,5.9,2.6,2,5.8,1,70,3,7.3
U18482,59,Male,Student,iOS,5.3,4.6,3,6.6,1,47,0,6.5
U18483,27,Male,Professional,iOS,4.4,2.8,3,7.3,1,47,3,4.5
U18484,58,Male,Professional,iOS,6.8,5.8,1,5.7,1,77,1,6.8
U18485,26,Female,Freelancer,iOS,4.0,2.4,2,5.5,1,51,3,5.6
U18486,47,Male,Freelancer,Android,7.9,4.4,1,5.4,1,85,1,9.5
U18487,21,Female,Freelancer,iOS,7.1,5.4,3,7.1,1,63,2,8.8
U18488,38,Male,Student,Android,7.0,5.7,3,6.8,1,86,2,8.8
U18489,40,Female,Professional,iOS,4.5,3.8,4,7.2,1,59,4,6.9
U18490,51,Female,Freelancer,iOS,6.0,5.1,2,6.3,1,87,3,6.9
U18491,26,Female,Freelancer,iOS,7.6,6.5,2,7.9,1,81,2,9.6
U18492,19,Male,Student,Android,8.4,5.3,1,6.1,2,99,4,9.3
U18493,23,Female,Student,Android,8.7,7.8,1,6.0,3,75,4,8.9
U18494,54,Female,Student,Android,6.2,4.7,1,5.4,2,86,4,9.1
U18495,57,Male,Freelancer,iOS,7.7,3.2,2,6.6,1,72,4,9.0
U18496,28,Male,Professional,iOS,3.2,2.3,5,6.9,1,30,1,5.0
U18497,52,Male,Freelancer,iOS,4.9,3.3,3,5.5,1,59,3,6.3
U18498,28,Female,Professional,Android,6.5,4.5,2,6.1,1,76,1,8.2
U18499,31,Female,Professional,iOS,2.2,1.3,3,6.5,1,23,3,2.5
U18500,57,Male,Student,Android,5.6,3.0,3,6.7,1,64,3,6.4
U18501,21,Male,Freelancer,iOS,8.6,7.5,1,7.8,1,124,2,11.1
U18502,55,Female,Professional,Android,4.3,1.9,3,6.2,1,45,0,5.8
U18503,38,Male,Student,iOS,5.4,3.9,1,5.6,1,76,3,8.0
U18504,22,Female,Freelancer,iOS,6.5,3.4,3,6.4,1,86,3,8.3
U18505,44,Female,Student,Android,4.3,3.5,3,6.7,1,60,2,5.3
U18506,40,Male,Professional,iOS,3.8,3.1,4,7.3,1,34,0,4.8
U18507,24,Male,Freelancer,iOS,7.0,4.9,3,7.3,1,86,0,8.9
U18508,53,Male,Student,Android,5.0,3.9,5,7.4,1,70,1,6.6
U18509,52,Male,Student,iOS,7.8,3.5,2,6.0,2,104,1,9.5
U18510,56,Male,Freelancer,iOS,3.7,1.8,4,7.9,1,46,1,5.2
U18511,48,Male,Professional,iOS,4.8,4.3,2,6.6,1,41,0,5.6
U18512,46,Female,Professional,Android,5.1,3.6,2,5.5,1,68,1,6.2
U18513,47,Male,Student,Android,8.3,6.9,1,5.3,3,75,3,9.6
U18514,41,Female,Student,iOS,6.9,3.2,2,7.9,1,83,4,7.1
U18515,45,Female,Student,iOS,4.4,3.6,2,5.6,1,44,3,6.3
U18516,42,Female,Professional,iOS,6.9,4.3,3,5.5,1,96,1,9.9
U18517,38,Male,Professional,Android,4.1,1.8,2,5.5,1,46,2,5.5
U18518,28,Male,Student,iOS,6.1,2.5,4,7.8,1,71,3,9.0
U18519,45,Female,Student,iOS,4.9,2.2,2,7.2,1,42,0,5.8
U18520,40,Female,Student,iOS,6.1,4.0,3,7.1,1,73,4,9.1
U18521,41,Male,Student,iOS,7.6,4.1,1,6.0,1,69,0,9.5
U18522,31,Male,Professional,iOS,5.4,2.9,2,6.4,1,44,0,8.3
U18523,20,Male,Student,Android,8.3,6.3,2,5.6,1,93,1,9.8
U18524,29,Female,Student,Android,7.1,3.7,3,6.9,1,86,1,7.4
U18525,41,Male,Freelancer,iOS,7.7,4.5,1,6.0,3,70,4,10.2
U18526,38,Male,Freelancer,Android,6.8,4.6,1,6.0,1,61,3,9.7
U18527,26,Female,Freelancer,Android,5.3,3.8,1,6.1,1,67,0,6.8
U18528,56,Female,Freelancer,iOS,8.8,7.7,1,6.6,3,118,4,10.5
U18529,44,Male,Student,iOS,9.5,7.0,1,5.8,1,91,0,9.9
U18530,19,Male,Student,iOS,8.3,4.3,1,6.3,2,94,4,10.7
U18531,28,Female,Professional,iOS,3.8,1.7,4,7.1,1,54,2,5.5
U18532,41,Female,Freelancer,iOS,5.1,3.5,4,7.6,1,54,3,8.0
U18533,39,Male,Professional,Android,2.8,1.7,2,5.7,1,37,3,3.5
U18534,50,Female,Professional,Android,3.4,1.6,1,5.1,1,32,1,5.2
U18535,52,Male,Student,Android,6.1,5.1,2,7.8,1,68,0,6.2
U18536,51,Female,Professional,iOS,2.2,1.3,4,7.0,1,23,4,2.5
U18537,24,Male,Freelancer,iOS,5.5,4.4,3,7.5,1,65,3,6.6
U18538,35,Male,Professional,Android,5.2,2.2,3,7.2,1,56,1,6.7
U18539,54,Male,Freelancer,iOS,5.2,4.6,3,6.8,1,68,3,7.9
U18540,47,Male,Professional,Android,2.1,1.8,4,6.6,1,18,4,2.6
U18541,45,Male,Freelancer,iOS,8.8,6.1,3,6.6,1,75,2,8.9
U18542,55,Female,Professional,iOS,2.5,2.0,4,6.6,1,20,2,4.6
U18543,39,Female,Freelancer,Android,8.0,5.8,1,5.5,2,74,3,8.4
U18544,23,Male,Student,Android,4.8,4.0,1,6.4,1,46,4,7.5
U18545,53,Male,Professional,iOS,3.1,2.0,3,6.9,1,43,4,4.3
U18546,31,Female,Freelancer,Android,3.6,2.9,2,5.6,1,30,0,4.2
U18547,58,Male,Professional,iOS,5.7,3.2,1,5.2,1,75,0,7.7
U18548,53,Female,Professional,iOS,6.5,4.3,1,5.8,1,77,0,8.2
U18549,59,Female,Freelancer,iOS,4.3,2.1,3,7.2,1,62,0,4.6
U18550,53,Female,Professional,Android,5.6,4.9,2,5.4,1,56,1,8.3
U18551,51,Female,Freelancer,iOS,8.6,4.2,1,5.1,2,118,4,11.6
U18552,18,Male,Professional,iOS,5.7,3.5,3,7.3,1,61,2,7.2
U18553,52,Male,Professional,iOS,4.7,3.8,2,7.2,1,39,0,7.1
U18554,31,Male,Student,Android,6.2,3.3,3,7.2,1,73,2,6.3
U18555,23,Female,Student,Android,6.5,5.0,3,7.9,1,73,3,7.6
U18556,53,Female,Student,Android,8.7,3.9,2,6.4,3,82,2,10.1
U18557,45,Female,Freelancer,Android,4.3,3.0,2,6.9,1,57,4,4.5
U18558,38,Female,Professional,Android,2.7,2.1,3,6.3,1,28,2,5.0
U18559,33,Male,Professional,Android,4.8,3.7,3,6.3,1,46,2,7.1
U18560,55,Male,Student,Android,7.9,4.7,3,7.0,1,98,2,8.9
U18561,36,Female,Professional,Android,4.1,2.4,3,6.2,1,44,4,6.9
U18562,31,Female,Freelancer,iOS,8.2,7.1,1,5.3,1,104,3,8.2
U18563,35,Male,Student,iOS,8.1,5.6,2,5.3,1,103,0,10.4
U18564,52,Male,Professional,Android,5.1,3.2,1,5.4,1,49,1,7.5
U18565,33,Female,Student,Android,6.3,4.8,1,5.5,2,60,2,7.5
U18566,59,Female,Professional,iOS,3.5,2.1,3,7.0,1,51,1,4.6
U18567,52,Male,Student,iOS,5.7,4.3,3,5.9,1,65,4,6.6
U18568,56,Male,Professional,iOS,3.1,1.4,3,7.3,1,35,2,4.0
U18569,42,Female,Professional,iOS,3.9,3.2,2,7.0,1,40,3,4.8
U18570,51,Male,Professional,Android,4.5,3.1,2,6.7,1,38,3,5.7
U18571,25,Male,Freelancer,iOS,5.1,4.1,3,7.1,1,46,1,5.7
U18572,57,Male,Freelancer,iOS,7.2,3.7,3,7.8,1,72,2,8.1
U18573,25,Male,Freelancer,Android,5.3,2.5,1,5.1,1,70,4,5.7
U18574,24,Female,Student,iOS,6.8,5.8,1,5.5,2,85,4,9.6
U18575,33,Female,Freelancer,iOS,4.6,3.8,3,5.7,1,59,2,7.5
U18576,51,Male,Freelancer,iOS,6.9,3.2,3,7.5,1,82,0,9.6
U18577,43,Male,Student,iOS,6.6,4.1,4,7.5,1,56,4,8.1
U18578,41,Female,Student,Android,8.5,3.5,4,7.0,1,119,2,8.8
U18579,29,Female,Professional,iOS,4.2,2.6,4,6.1,1,45,2,6.1
U18580,55,Male,Student,Android,4.6,2.4,5,7.7,1,64,2,6.2
U18581,35,Male,Professional,iOS,6.1,2.9,4,7.0,1,51,1,7.7
U18582,25,Female,Professional,iOS,6.4,5.5,2,6.9,1,59,0,6.9
U18583,25,Female,Student,iOS,8.6,7.5,2,7.0,1,84,3,11.1
U18584,29,Male,Professional,Android,5.1,4.5,1,6.4,1,74,0,5.8
U18585,25,Male,Freelancer,iOS,5.5,3.5,2,6.3,1,51,0,7.7
U18586,33,Male,Student,Android,4.2,2.2,4,7.6,1,52,2,7.1
U18587,48,Male,Professional,Android,2.3,2.0,3,5.5,1,19,1,5.1
U18588,33,Male,Student,iOS,8.9,6.6,2,6.4,1,99,0,9.2
U18589,27,Female,Professional,Android,3.4,3.1,3,6.3,1,29,3,5.2
U18590,28,Female,Professional,Android,2.8,1.3,2,6.0,1,38,3,5.4
U18591,36,Female,Professional,iOS,6.9,4.9,1,5.4,3,74,4,9.3
U18592,44,Female,Professional,Android,2.3,1.7,4,6.8,1,30,0,3.7
U18593,35,Female,Student,Android,9.7,4.0,1,6.3,1,126,4,11.2
U18594,23,Female,Student,iOS,8.0,6.5,1,7.5,1,112,4,10.6
U18595,23,Female,Student,iOS,5.9,4.2,3,6.7,1,57,3,8.7
U18596,34,Female,Student,Android,5.0,2.8,2,6.7,1,57,3,7.2
U18597,32,Female,Student,Android,6.7,5.2,3,7.0,1,88,3,7.7
U18598,18,Male,Freelancer,iOS,3.7,2.2,3,6.1,1,45,3,4.0
U18599,58,Male,Freelancer,Android,3.8,2.1,4,7.9,1,37,2,4.5
U18600,41,Female,Student,Android,6.6,3.8,4,7.2,1,92,4,8.5
U18601,29,Female,Freelancer,Android,7.7,3.4,3,6.4,1,112,2,9.3
U18602,58,Female,Freelancer,iOS,5.6,2.9,1,5.1,1,75,0,8.1
U18603,20,Female,Professional,Android,4.4,2.4,1,6.1,1,62,2,6.3
U18604,41,Female,Student,iOS,4.6,2.6,4,7.5,1,46,0,6.1
U18605,18,Male,Student,iOS,9.4,6.1,1,5.7,2,126,1,11.9
U18606,22,Female,Student,Android,6.4,3.2,2,5.1,1,93,3,8.1
U18607,42,Male,Professional,iOS,2.9,2.0,3,6.8,1,26,1,5.7
U18608,32,Female,Freelancer,iOS,6.4,4.9,2,6.7,1,73,0,6.5
U18609,41,Male,Professional,Android,2.8,2.4,2,7.0,1,38,3,4.4
U18610,59,Female,Professional,iOS,6.5,3.7,3,7.5,1,78,0,8.7
U18611,36,Male,Student,Android,4.4,3.9,2,6.5,1,64,0,5.8
U18612,49,Female,Freelancer,iOS,5.6,3.9,3,7.9,1,82,2,8.2
U18613,57,Male,Professional,Android,5.9,2.8,4,6.9,1,52,4,8.6
U18614,44,Female,Freelancer,Android,6.7,5.3,1,6.2,1,71,2,9.1
U18615,55,Female,Freelancer,iOS,5.3,4.6,2,6.2,1,52,3,5.6
U18616,25,Female,Student,Android,6.2,3.7,3,7.9,1,88,0,7.9
U18617,53,Female,Professional,iOS,3.3,2.2,2,6.5,1,33,1,4.8
U18618,42,Female,Freelancer,Android,6.7,5.1,2,6.2,1,92,0,8.5
U18619,51,Female,Professional,Android,5.9,4.8,2,6.3,1,73,3,8.8
U18620,26,Male,Professional,iOS,5.9,3.6,3,5.4,1,76,1,6.8
U18621,50,Male,Professional,Android,6.4,5.2,3,7.1,1,81,4,8.6
U18622,20,Male,Professional,iOS,4.8,3.6,2,6.0,1,54,2,7.0
U18623,56,Female,Professional,Android,3.3,2.2,2,7.1,1,39,0,4.8
U18624,49,Female,Freelancer,Android,4.7,3.5,3,6.5,1,46,1,5.8
U18625,54,Female,Professional,Android,4.9,3.9,3,6.8,1,46,1,5.3
U18626,38,Female,Student,iOS,8.6,6.2,1,5.1,2,70,2,9.6
U18627,57,Female,Student,iOS,7.7,3.6,1,5.6,2,103,2,8.5
U18628,55,Male,Professional,iOS,5.7,3.7,2,5.3,1,79,0,6.9
U18629,58,Male,Freelancer,iOS,4.9,2.1,3,7.3,1,46,1,7.1
U18630,49,Female,Student,Android,4.4,3.5,4,7.3,1,58,1,5.0
U18631,45,Female,Student,iOS,7.3,3.4,4,5.6,2,71,4,7.9
U18632,30,Female,Student,Android,4.7,2.5,2,5.2,1,69,4,5.2
U18633,50,Male,Professional,Android,6.0,3.9,3,6.9,1,51,3,6.9
U18634,47,Male,Freelancer,iOS,4.3,3.4,2,5.0,1,62,3,7.0
U18635,39,Male,Freelancer,iOS,8.8,7.4,2,5.5,1,86,3,9.6
U18636,34,Male,Student,Android,6.3,5.2,1,6.6,1,53,0,8.6
U18637,59,Female,Freelancer,Android,3.3,2.7,2,5.0,1,38,4,6.0
U18638,44,Male,Freelancer,Android,3.1,1.4,4,6.1,1,36,1,5.2
U18639,51,Female,Freelancer,iOS,4.4,3.8,4,6.3,1,58,4,5.3
U18640,37,Male,Professional,Android,5.5,3.9,1,5.5,1,75,0,6.6
U18641,40,Male,Student,Android,7.1,5.3,4,7.4,1,93,3,8.5
U18642,52,Male,Freelancer,iOS,7.2,3.0,5,7.4,1,87,1,8.3
U18643,18,Male,Student,iOS,7.8,5.6,2,6.7,1,80,4,7.9
U18644,23,Male,Student,Android,5.0,3.8,1,5.5,1,50,4,7.9
U18645,19,Female,Student,Android,5.1,3.1,4,6.6,1,74,4,6.2
U18646,26,Male,Student,iOS,9.7,7.7,3,7.2,1,80,2,11.7
U18647,44,Female,Professional,Android,3.5,1.7,3,5.8,1,47,2,5.4
U18648,48,Female,Student,Android,4.2,3.2,3,7.9,1,60,1,6.2
U18649,44,Female,Student,Android,8.5,5.7,2,6.9,1,104,3,11.0
U18650,56,Male,Student,Android,5.7,4.9,1,5.3,1,57,3,8.4
U18651,27,Female,Freelancer,Android,8.8,7.2,2,7.7,1,70,0,10.6
U18652,20,Male,Freelancer,Android,5.5,4.3,1,5.8,1,75,4,7.0
U18653,48,Female,Freelancer,Android,8.8,5.0,2,6.9,2,76,3,10.2
U18654,19,Female,Student,Android,5.2,2.5,2,5.5,1,46,3,5.4
U18655,48,Female,Freelancer,iOS,6.5,5.3,2,6.5,1,80,1,7.2
U18656,41,Female,Professional,Android,4.4,2.6,2,5.7,1,45,3,4.7
U18657,44,Male,Professional,iOS,6.0,4.7,3,6.9,1,87,2,7.9
U18658,36,Male,Freelancer,iOS,4.8,3.4,3,7.2,1,67,1,6.6
U18659,33,Female,Professional,iOS,6.1,5.1,3,5.4,1,87,2,7.8
U18660,57,Male,Professional,Android,2.0,0.9,3,5.8,1,18,0,4.0
U18661,28,Female,Freelancer,iOS,6.6,4.2,1,6.0,1,96,0,9.3
U18662,25,Female,Freelancer,iOS,8.4,5.6,2,6.7,1,77,0,9.0
U18663,41,Female,Freelancer,Android,4.5,3.3,2,7.0,1,55,3,4.8
U18664,19,Male,Student,Android,4.7,3.8,1,5.4,1,55,3,5.7
U18665,25,Female,Freelancer,iOS,6.4,4.7,2,6.7,1,89,1,8.2
U18666,53,Female,Freelancer,iOS,5.7,4.3,1,6.5,1,80,0,7.4
U18667,23,Female,Professional,iOS,4.1,3.4,4,6.8,1,46,1,6.6
U18668,26,Male,Student,Android,4.9,2.2,4,6.6,1,53,4,5.1
U18669,25,Male,Student,iOS,8.7,7.2,1,5.0,2,112,2,9.7
U18670,55,Male,Freelancer,Android,8.0,3.8,4,7.9,1,98,0,9.9
U18671,20,Female,Professional,Android,2.1,1.8,3,6.6,1,31,2,4.9
U18672,45,Male,Professional,Android,5.7,4.9,3,7.4,1,75,1,5.8
U18673,52,Male,Student,Android,4.2,2.3,1,5.1,1,37,1,6.0
U18674,23,Female,Freelancer,Android,3.4,2.1,4,6.4,1,28,4,6.1
U18675,46,Male,Freelancer,iOS,6.5,3.3,3,6.5,1,96,4,7.5
U18676,34,Female,Freelancer,Android,7.6,5.8,1,5.0,2,108,2,8.7
U18677,53,Female,Freelancer,Android,5.9,3.9,1,5.6,1,67,0,7.3
U18678,27,Female,Freelancer,iOS,6.5,2.9,3,7.9,1,61,4,7.2
U18679,57,Male,Freelancer,iOS,5.6,4.7,3,6.3,1,57,3,5.7
U18680,31,Male,Professional,Android,5.1,4.0,1,6.5,1,47,1,7.8
U18681,46,Female,Student,iOS,6.3,3.8,1,5.6,1,79,2,8.1
U18682,27,Male,Freelancer,iOS,4.0,2.2,3,7.8,1,59,3,4.5
U18683,51,Female,Student,Android,9.1,7.2,2,7.3,1,88,4,10.0
U18684,44,Female,Student,Android,8.5,4.2,1,5.2,2,105,1,10.6
U18685,21,Female,Professional,Android,3.4,2.8,3,6.3,1,39,3,4.6
U18686,33,Male,Freelancer,Android,3.7,3.0,3,5.4,1,46,0,5.9
U18687,40,Female,Professional,iOS,3.4,1.5,4,7.5,1,29,3,4.6
U18688,21,Female,Professional,iOS,3.3,1.4,4,7.3,1,44,3,4.5
U18689,21,Male,Student,Android,8.0,4.2,2,6.3,1,84,0,11.0
U18690,21,Female,Freelancer,iOS,8.5,4.6,1,5.4,2,121,1,10.0
U18691,53,Male,Student,Android,4.3,2.2,3,6.7,1,43,1,6.5
U18692,55,Male,Professional,iOS,5.7,3.4,3,6.3,1,79,0,7.4
U18693,44,Male,Student,iOS,5.4,2.4,3,5.9,1,53,2,7.2
U18694,58,Male,Professional,iOS,5.3,3.2,4,7.4,1,61,1,7.5
U18695,28,Female,Student,iOS,8.0,6.4,4,7.1,1,110,2,10.6
U18696,59,Male,Professional,Android,4.3,3.1,5,7.3,1,45,3,5.5
U18697,27,Female,Student,iOS,6.9,4.8,3,7.2,1,103,3,9.2
U18698,51,Female,Student,Android,5.2,3.2,4,7.4,1,49,2,7.6
U18699,58,Male,Freelancer,Android,7.7,4.3,3,7.2,1,78,0,8.5
U18700,49,Male,Student,Android,8.6,4.4,3,7.8,1,84,0,10.1
U18701,34,Female,Student,iOS,8.5,7.0,2,6.7,1,70,0,10.8
U18702,32,Female,Student,iOS,8.4,6.1,2,7.9,1,101,0,10.9
U18703,26,Female,Student,iOS,7.6,6.0,3,6.7,1,90,1,8.0
U18704,42,Male,Freelancer,Android,5.3,4.6,3,7.3,1,76,4,8.1
U18705,29,Male,Professional,Android,2.6,1.9,3,6.0,1,21,0,3.7
U18706,19,Male,Professional,iOS,4.0,3.0,2,5.0,1,48,1,6.7
U18707,36,Male,Freelancer,iOS,7.6,4.4,1,5.5,2,96,3,8.9
U18708,44,Male,Freelancer,Android,6.8,3.9,3,6.8,1,60,3,9.1
U18709,33,Female,Student,iOS,9.0,7.6,2,6.6,1,100,0,11.5
U18710,27,Female,Professional,iOS,2.3,1.6,5,7.2,1,27,0,4.8
U18711,50,Male,Student,Android,8.6,5.6,2,5.5,1,95,2,9.6
U18712,54,Female,Student,Android,9.3,4.6,1,7.0,2,98,4,10.5
U18713,49,Male,Freelancer,Android,6.9,3.0,4,7.6,1,56,4,7.3
U18714,37,Male,Professional,iOS,2.6,1.1,4,5.2,1,27,2,3.1
U18715,43,Female,Student,iOS,6.2,3.8,4,7.8,1,86,3,8.8
U18716,23,Female,Student,iOS,4.4,3.9,1,6.3,1,63,0,4.4
U18717,39,Male,Student,Android,9.2,5.7,1,5.9,3,117,4,10.5
U18718,32,Female,Professional,Android,6.9,4.5,2,7.0,1,100,1,7.3
U18719,35,Female,Professional,Android,2.4,1.9,4,6.8,1,28,4,4.5
U18720,27,Female,Professional,Android,2.7,2.0,3,5.7,1,24,2,4.9
U18721,53,Female,Freelancer,iOS,7.1,4.0,1,5.2,2,97,0,7.5
U18722,38,Female,Student,iOS,9.3,4.6,3,6.3,1,105,2,11.9
U18723,33,Male,Freelancer,Android,8.5,6.3,1,5.1,2,76,0,8.5
U18724,18,Female,Freelancer,iOS,7.8,4.0,3,7.8,1,72,1,10.6
U18725,38,Female,Professional,Android,3.8,2.9,2,6.4,1,32,0,5.8
U18726,59,Female,Student,Android,6.6,3.2,3,7.7,1,59,0,6.6
U18727,50,Male,Professional,Android,3.1,2.5,4,5.5,1,29,1,3.3
U18728,23,Female,Student,Android,7.4,3.6,4,5.7,1,104,2,8.4
U18729,30,Male,Student,Android,4.5,3.4,2,6.2,1,63,3,6.8
U18730,44,Male,Professional,Android,6.9,5.0,3,6.7,1,64,0,8.7
U18731,47,Male,Freelancer,iOS,4.8,4.2,3,7.5,1,45,0,7.2
U18732,47,Female,Student,Android,4.2,3.4,4,7.5,1,43,2,5.4
U18733,31,Female,Freelancer,iOS,7.1,6.0,1,6.1,1,68,0,9.9
U18734,31,Male,Professional,Android,6.9,4.3,1,5.3,2,64,4,7.4
U18735,59,Female,Freelancer,iOS,7.1,4.8,1,5.0,3,80,4,9.3
U18736,46,Female,Professional,Android,5.2,3.1,2,5.3,1,77,1,7.6
U18737,19,Male,Professional,Android,6.5,3.6,4,6.5,1,63,2,8.0
U18738,37,Female,Professional,Android,3.1,2.5,4,7.1,1,24,3,4.9
U18739,57,Female,Freelancer,iOS,4.5,3.6,1,5.7,2,42,4,5.4
U18740,40,Female,Freelancer,iOS,7.7,6.3,1,6.7,3,101,4,9.4
U18741,46,Female,Student,Android,8.8,7.7,2,5.7,1,128,0,11.6
U18742,35,Male,Professional,iOS,2.0,1.5,3,5.9,1,19,4,3.8
U18743,24,Male,Student,iOS,6.0,4.2,2,6.7,1,78,0,8.0
U18744,28,Female,Freelancer,iOS,3.5,2.8,3,7.7,1,38,3,4.5
U18745,38,Female,Professional,iOS,2.7,1.6,4,6.4,1,22,4,3.9
U18746,50,Male,Student,iOS,8.5,7.2,1,6.2,3,120,4,10.5
U18747,47,Female,Freelancer,Android,8.2,4.0,2,5.2,1,71,1,9.6
U18748,38,Female,Freelancer,iOS,5.3,3.3,5,7.4,1,78,2,6.4
U18749,48,Female,Professional,iOS,4.6,2.0,2,5.3,1,56,1,6.2
U18750,41,Male,Freelancer,Android,5.1,4.5,4,7.3,1,67,1,6.7
U18751,41,Male,Freelancer,Android,7.0,3.2,3,7.9,1,73,1,9.5
U18752,23,Female,Professional,Android,3.0,2.0,3,7.2,1,30,1,4.9
U18753,50,Female,Student,iOS,5.5,3.4,2,5.9,1,45,3,8.3
U18754,20,Male,Student,Android,7.2,5.1,1,6.8,1,62,4,9.8
U18755,46,Female,Freelancer,Android,7.5,6.3,2,7.2,1,81,1,8.8
U18756,31,Male,Professional,Android,5.9,4.0,1,6.1,1,87,2,8.8
U18757,25,Female,Student,Android,7.1,4.3,2,5.7,1,59,0,8.5
U18758,53,Female,Freelancer,iOS,4.0,3.2,4,7.7,1,52,0,4.7
U18759,52,Male,Professional,iOS,4.8,3.8,2,5.7,1,71,0,6.2
U18760,33,Female,Professional,iOS,5.5,4.9,2,6.2,1,70,4,7.6
U18761,36,Male,Student,Android,5.5,3.1,2,6.5,1,73,4,6.5
U18762,53,Male,Student,iOS,4.5,2.3,3,5.5,1,53,0,6.1
U18763,56,Male,Student,iOS,8.5,4.7,2,6.7,1,90,4,9.5
U18764,53,Male,Student,iOS,9.4,8.2,1,6.4,2,84,2,11.9
U18765,44,Male,Freelancer,Android,7.3,3.0,4,7.8,1,76,4,8.5
U18766,32,Female,Freelancer,Android,7.1,6.0,1,5.1,2,78,0,9.1
U18767,45,Female,Student,Android,5.9,4.9,3,7.7,1,71,0,7.7
U18768,28,Male,Freelancer,Android,5.5,4.1,2,6.1,1,60,1,7.4
U18769,39,Female,Professional,Android,2.5,1.2,2,5.1,1,27,0,3.9
U18770,50,Male,Student,Android,4.6,3.9,2,5.3,1,66,4,7.6
U18771,26,Female,Professional,iOS,2.9,2.0,2,5.8,1,30,3,3.8
U18772,43,Male,Freelancer,Android,5.2,4.1,2,6.2,1,71,0,5.9
U18773,28,Male,Professional,iOS,6.1,2.7,1,5.1,2,67,0,8.2
U18774,55,Male,Professional,Android,2.4,1.0,6,7.5,1,22,4,5.2
U18775,47,Female,Professional,iOS,3.7,3.0,3,6.5,1,49,3,3.9
U18776,58,Female,Professional,Android,5.9,3.5,3,6.6,1,54,0,6.1
U18777,35,Male,Professional,Android,5.1,2.3,3,5.5,1,73,3,6.5
U18778,48,Female,Freelancer,iOS,5.6,3.0,3,6.4,1,65,4,8.0
U18779,58,Female,Freelancer,Android,3.6,1.8,3,5.9,1,40,3,5.2
U18780,19,Male,Student,iOS,7.4,4.4,1,5.4,1,77,1,7.9
U18781,23,Female,Student,Android,9.2,7.4,2,7.0,1,107,1,10.6
U18782,36,Female,Freelancer,iOS,8.0,6.0,2,5.4,1,73,2,8.5
U18783,50,Male,Professional,Android,5.4,3.8,3,6.5,1,71,0,8.3
U18784,26,Female,Professional,iOS,6.1,4.1,2,7.2,1,56,2,8.6
U18785,37,Male,Freelancer,iOS,8.7,3.9,4,7.2,1,124,0,9.3
U18786,54,Female,Freelancer,iOS,4.6,2.5,2,5.8,1,39,0,6.8
